common_name,ra_current,dec_current,coords_sexagesimal,distance,,,,,,,,
Gaia DR3 1828088718581405824,299.2300819,23.28526688,19h56m55.22s +23d17m06.96s,49.09383888,,,,,,,,
Gaia DR3 4095531352913604864,272.452002,-19.13375215,18h09m48.48s -19d08m01.51s,49.09473454,,,,,,,,
Gaia DR3 146727391481452544,69.24294042,23.27703352,04h36m58.31s +23d16m37.32s,49.09474649,,,,,,,,
Gaia DR3 6213775241504915712,231.8002721,-26.73395235,15h27m12.07s -26d44m02.23s,49.09525439,,,,,,,,
Gaia DR3 4151001096064220800,270.1792116,-12.09315878,18h00m43.01s -12d05m35.37s,49.09557593,,,,,,,,
Gaia DR3 4104140219785711616,277.1129583,-14.43374912,18h28m27.11s -14d26m01.50s,49.09579966,,,,,,,,
Gaia DR3 6896536812341533440,315.9749293,-9.248644462,21h03m53.98s -09d14m55.12s,49.09626432,,,,,,,,
Gaia DR3 635921074118647808,138.8888636,19.71934117,09h15m33.33s +19d43m09.63s,49.09684809,,,,,,,,
Gaia DR3 3787485062795950080,171.2098744,-2.887472154,11h24m50.37s -02d53m14.90s,49.09770587,,,,,,,,
Gaia DR3 2580470300521614720,20.1217151,11.35584169,01h20m29.21s +11d21m21.03s,49.0978579,,,,,,,,
Gaia DR3 6619324637917084544,331.0510861,-27.71041588,22h04m12.26s -27d42m37.50s,49.09823285,,,,,,,,
Gaia DR3 2623876992361173888,340.4172164,-5.257079716,22h41m40.13s -05d15m25.49s,49.09837912,,,,,,,,
Gaia DR3 2963018364655423232,79.10708218,-20.96913634,05h16m25.70s -20d58m08.89s,49.09906997,,,,,,,,
Gaia DR3 WD_Unknown_ID,118.2094864,-15.2016549,07h52m50.28s -15d12m05.96s,49.0995149,,,,,,,,
Gaia DR3 3620570539045350272,208.5000219,-5.855014188,13h54m00.01s -05d51m18.05s,49.09977124,,,,,,,,
Gaia DR3 3261733202649972992,49.17004433,-3.530611622,03h16m40.81s -03d31m50.20s,49.09978754,,,,,,,,
Gaia DR3 3750867271141167488,158.564962,-14.02872281,10h34m15.59s -14d01m43.40s,49.10096291,,,,,,,,
Gaia DR3 446453642742074368,50.47767777,53.48675974,03h21m54.64s +53d29m12.34s,49.10098129,,,,,,,,
Gaia DR3 5609952970545401728,109.2094131,-27.56515844,07h16m50.26s -27d33m54.57s,49.10122334,,,,,,,,
Gaia DR3 1931083305637438592,345.0669378,41.44011059,23h00m16.07s +41d26m24.40s,49.10173755,,,,,,,,
Gaia DR3 389875450136699008,10.12794066,46.4355046,00h40m30.71s +46d26m07.82s,49.10260262,,,,,,,,
Gaia DR3 4117994719063379584,264.5432424,-21.65469636,17h38m10.38s -21d39m16.91s,49.10271426,,,,,,,,
Gaia DR3 4116622391120849920,264.1855795,-23.28817557,17h36m44.54s -23d17m17.43s,49.10286131,,,,,,,,
Gaia DR3 1458201015436443648,207.335083,32.39188699,13h49m20.42s +32d23m30.79s,49.10304904,,,,,,,,
Gaia DR3 1156350542072311936,226.9976277,4.255645048,15h07m59.43s +04d15m20.32s,49.10313128,,,,,,,,
Gaia DR3 6804022495232526976,317.4647905,-24.40055879,21h09m51.55s -24d24m02.01s,49.10340156,,,,,,,,
Gaia DR3 WD_Unknown_ID,98.54819628,60.46632172,06h34m11.57s +60d27m58.76s,49.10409577,,,,,,,,
Gaia DR3 4109990102618084352,261.5805309,-25.40127035,17h26m19.33s -25d24m04.57s,49.10421926,,,,,,,,
Gaia DR3 4123515298323929600,264.9155866,-17.58467569,17h39m39.74s -17d35m04.83s,49.10435082,,,,,,,,
Gaia DR3 4234314665502157952,298.6759051,-2.323371531,19h54m42.22s -02d19m24.14s,49.10437767,,,,,,,,
Gaia DR3 1359205523954780416,254.0509348,45.2516584,16h56m12.22s +45d15m05.97s,49.10472973,,,,,,,,
Gaia DR3 4365633599809691136,254.2482373,-4.119694895,16h56m59.58s -04d07m10.90s,49.10549335,,,,,,,,
Gaia DR3 4062228794988166912,264.5358967,-24.8452319,17h38m08.62s -24d50m42.83s,49.10557023,,,,,,,,
Gaia DR3 4068324968532230528,265.785589,-24.28787207,17h43m08.54s -24d17m16.34s,49.10564651,,,,,,,,
Gaia DR3 811431957733160704,142.5040742,38.56169662,09h30m00.98s +38d33m42.11s,49.10628999,,,,,,,,
Gaia DR3 636268927814698496,136.4692226,19.32444858,09h05m52.61s +19d19m28.01s,49.10629114,,,,,,,,
Gaia DR3 1873204223289046272,315.3593382,40.61785183,21h01m26.24s +40d37m04.27s,49.10667625,,,,,,,,
Gaia DR3 1828099748056884864,298.9692963,23.37325331,19h55m52.63s +23d22m23.71s,49.10681251,,,,,,,,
Gaia DR3 4050515731979671552,272.4088695,-29.32414684,18h09m38.13s -29d19m26.93s,49.10760534,,,,,,,,
Gaia DR3 6855561690470178176,310.3999066,-21.32536694,20h41m35.98s -21d19m31.32s,49.1078353,,,,,,,,
Gaia DR3 5650253748195722240,138.2204627,-25.06582124,09h12m52.91s -25d03m56.96s,49.10817928,,,,,,,,
Gaia DR3 229621050572238208,65.21157499,44.09209614,04h20m50.78s +44d05m31.55s,49.10895773,,,,,,,,
Gaia DR3 2095322511440956160,276.8399501,34.59995555,18h27m21.59s +34d35m59.84s,49.10943862,,,,,,,,
Gaia DR3 4164912082814097792,266.7048373,-9.415274871,17h46m49.16s -09d24m54.99s,49.1098818,,,,,,,,
Gaia DR3 1066482612011194368,150.9443779,66.66990427,10h03m46.65s +66d40m11.66s,49.10991974,,,,,,,,
Gaia DR3 4578031174397285504,272.9476128,23.06888757,18h11m47.43s +23d04m08.00s,49.11064416,,,,,,,,
Gaia DR3 4091465668185192704,275.4287566,-20.05387601,18h21m42.90s -20d03m13.95s,49.11235466,,,,,,,,
TOI-2445,43.31632334,0.052267507,02h53m15.92s +00d03m08.16s,49.112705,,,,,,,,
Gaia DR3 4478982872021550848,279.3675797,8.082963287,18h37m28.22s +08d04m58.67s,49.11337472,,,,,,,,
Gaia DR3 1381342399580345088,246.2822975,42.04076865,16h25m07.75s +42d02m26.77s,49.1135744,,,,,,,,
Gaia DR3 1266908463469970048,221.3611447,25.01492224,14h45m26.67s +25d00m53.72s,49.1136247,,,,,,,,
Gaia DR3 WD_Unknown_ID,303.6680832,51.05352375,20h14m40.34s +51d03m12.69s,49.11422495,,,,,,,,
Gaia DR3 271083015579870464,66.13713471,50.84452176,04h24m32.91s +50d50m40.28s,49.11435106,,,,,,,,
Gaia DR3 2154985757572720768,286.2549273,57.71614094,19h05m01.18s +57d42m58.11s,49.1153507,,,,,,,,
Gaia DR3 11530342218200448,54.00150714,8.76041287,03h36m00.36s +08d45m37.49s,49.11553893,,,,,,,,
Gaia DR3 5633583983690033408,144.2540355,-29.14172415,09h37m00.97s -29d08m30.21s,49.11584146,,,,,,,,
Gaia DR3 2018869619719485952,290.8904673,21.79437445,19h23m33.71s +21d47m39.75s,49.11782108,,,,,,,,
Gaia DR3 976478239429499264,110.4557807,47.99625545,07h21m49.39s +47d59m46.52s,49.11801442,,,,,,,,
Gaia DR3 3619192060701871872,207.8572844,-7.543607806,13h51m25.75s -07d32m36.99s,49.11945331,,,,,,,,
Gaia DR3 343500321715202816,26.47010467,38.16719067,01h45m52.83s +38d10m01.89s,49.11983772,,,,,,,,
Gaia DR3 2064378852618264832,309.6622663,39.28409595,20h38m38.94s +39d17m02.75s,49.11990817,,,,,,,,
Gaia DR3 3306095473174253184,67.37469302,11.22493093,04h29m29.93s +11d13m29.75s,49.12129295,,,,,,,,
Gaia DR3 438284546223789824,39.34934485,47.8814116,02h37m23.84s +47d52m53.08s,49.12150459,,,,,,,,
Gaia DR3 4119924877428849664,266.6330785,-19.18838035,17h46m31.94s -19d11m18.17s,49.12338479,,,,,,,,
Gaia DR3 513461729629337216,36.70230477,61.29807009,02h26m48.55s +61d17m53.05s,49.12341989,,,,,,,,
Gaia DR3 1444957741474906368,203.7879853,24.80688194,13h35m09.12s +24d48m24.77s,49.1234664,,,,,,,,
Gaia DR3 2509786614982022016,24.71661407,-0.272487183,01h38m51.99s -00d16m20.95s,49.12414705,,,,,,,,
Gaia DR3 4267643371244340352,287.0155262,1.84200599,19h08m03.73s +01d50m31.22s,49.12455024,,,,,,,,
Gaia DR3 6835508763039588480,319.9648839,-17.14093232,21h19m51.57s -17d08m27.36s,49.12501834,,,,,,,,
Gaia DR3 2304321564295100672,345.0504686,86.74378885,23h00m12.11s +86d44m37.64s,49.12511512,,,,,,,,
Gaia DR3 4474621895341291392,269.4410135,5.700170546,17h57m45.84s +05d42m00.61s,49.12536665,,,,,,,,
Gaia DR3 2168492811250178304,315.2765735,48.45174295,21h01m06.38s +48d27m06.27s,49.12552645,,,,,,,,
Gaia DR3 1084846105462989952,121.6377143,61.05375215,08h06m33.05s +61d03m13.51s,49.1263636,,,,,,,,
Gaia DR3 1907742804084073856,338.0329993,37.90393454,22h32m07.92s +37d54m14.16s,49.12674545,,,,,,,,
Gaia DR3 4313157655075797632,287.8605336,12.27462857,19h11m26.53s +12d16m28.66s,49.12750052,,,,,,,,
Gaia DR3 4119946043046043776,266.3575524,-19.01218214,17h45m25.81s -19d00m43.86s,49.12756861,,,,,,,,
Gaia DR3 2844710260669601792,350.0289988,26.8846564,23h20m06.96s +26d53m04.76s,49.12787865,,,,,,,,
Gaia DR3 61386868050158848,51.82407718,21.11387905,03h27m17.78s +21d06m49.96s,49.12795413,,,,,,,,
Gaia DR3 1737807543933339904,313.7876489,8.148260556,20h55m09.04s +08d08m53.74s,49.12866585,,,,,,,,
Gaia DR3 1013124584025551872,136.8103366,49.82300966,09h07m14.48s +49d49m22.83s,49.12885543,,,,,,,,
Gaia DR3 4076269661635569280,277.9443503,-25.33050071,18h31m46.64s -25d19m49.80s,49.12901011,,,,,,,,
Gaia DR3 1148572528098333312,123.1013469,82.30221437,08h12m24.32s +82d18m07.97s,49.12922155,,,,,,,,
Gaia DR3 3144330065457949056,120.243714,7.431941239,08h00m58.49s +07d25m54.99s,49.12924786,,,,,,,,
Gaia DR3 271078480094420224,66.1333109,50.74260508,04h24m31.99s +50d44m33.38s,49.1292961,,,,,,,,
Gaia DR3 749786562715192320,157.2131496,34.88522805,10h28m51.16s +34d53m06.82s,49.12974621,,,,,,,,
Gaia DR3 2066441330273174144,309.9729872,42.34374605,20h39m53.52s +42d20m37.49s,49.12991144,,,,,,,,
Gaia DR3 1179916752747453952,219.560317,14.02786762,14h38m14.48s +14d01m40.32s,49.13048847,,,,,,,,
Gaia DR3 WD_Unknown_ID,255.9348332,3.023283315,17h03m44.36s +03d01m23.82s,49.13087482,,,,,,,,
Gaia DR3 446800366861813120,49.39150989,54.50585882,03h17m33.96s +54d30m21.09s,49.13127956,,,,,,,,
Gaia DR3 3931074100198758144,192.6887814,15.54316557,12h50m45.31s +15d32m35.40s,49.13127981,,,,,,,,
Gaia DR3 5611463527731154688,106.9366479,-24.98489446,07h07m44.80s -24d59m05.62s,49.13160685,,,,,,,,
Gaia DR3 4320131341902315648,288.4972393,13.76750277,19h13m59.34s +13d46m03.01s,49.13167132,,,,,,,,
Gaia DR3 4011353223713622528,189.3593257,29.87775844,12h37m26.24s +29d52m39.93s,49.13170038,,,,,,,,
Gaia DR3 1553633264606473088,201.1988819,50.30182986,13h24m47.73s +50d18m06.59s,49.13372023,,,,,,,,
Gaia DR3 3310903740601986432,66.94673016,14.41761125,04h27m47.22s +14d25m03.40s,49.13385539,,,,,,,,
Gaia DR3 2951303721098540672,96.72574152,-14.64582928,06h26m54.18s -14d38m44.99s,49.13408779,,,,,,,,
Gaia DR3 5615513956770763520,114.7976392,-24.09974587,07h39m11.43s -24d05m59.09s,49.13423673,,,,,,,,
Gaia DR3 780800010459349376,159.1811882,43.0496405,10h36m43.49s +43d02m58.71s,49.13434757,,,,,,,,
Gaia DR3 1883822619383770496,342.9997765,27.36759658,22h51m59.95s +27d22m03.35s,49.13434942,,,,,,,,
Gaia DR3 4059614706100052736,262.5974818,-28.77937351,17h30m23.40s -28d46m45.74s,49.1348473,,,,,,,,
Gaia DR3 430262367650058752,8.537931376,61.66274019,00h34m09.10s +61d39m45.86s,49.13584387,,,,,,,,
Gaia DR3 2238577086849631488,292.886649,58.35525084,19h31m32.80s +58d21m18.90s,49.13718147,,,,,,,,
Gaia DR3 3359404435457443456,100.6014169,17.64468205,06h42m24.34s +17d38m40.86s,49.13718748,,,,,,,,
Gaia DR3 79151406837847808,33.299567,15.75204631,02h13m11.90s +15d45m07.37s,49.13777266,,,,,,,,
Gaia DR3 5733849170579848448,134.5937758,-14.37585509,08h58m22.51s -14d22m33.08s,49.13781189,,,,,,,,
Gaia DR3 4008188004614135936,179.8064717,29.60295077,11h59m13.55s +29d36m10.62s,49.13791401,,,,,,,,
Gaia DR3 1916983958796151168,350.186566,38.57869241,23h20m44.78s +38d34m43.29s,49.13820091,,,,,,,,
Gaia DR3 3312709379212430720,66.90012211,15.58818628,04h27m36.03s +15d35m17.47s,49.138554,,,,,,,,
Gaia DR3 1744513190472261504,316.0506048,9.987672525,21h04m12.15s +09d59m15.62s,49.13860492,,,,,,,,
Gaia DR3 5681446820061009408,141.4012449,-18.48278111,09h25m36.30s -18d28m58.01s,49.13873086,,,,,,,,
Gaia DR3 2931327622051040512,110.3340255,-18.81771767,07h21m20.17s -18d49m03.78s,49.13906298,,,,,,,,
Gaia DR3 4308365914669733120,291.1823522,9.198739487,19h24m43.76s +09d11m55.46s,49.13981935,,,,,,,,
Gaia DR3 3308957845537774976,71.38841352,15.05055685,04h45m33.22s +15d03m02.00s,49.14019926,,,,,,,,
Gaia DR3 641073454325920896,144.9794835,22.36281624,09h39m55.08s +22d21m46.14s,49.14028081,,,,,,,,
Gaia DR3 1676439848615548416,196.7028079,64.48282573,13h06m48.67s +64d28m58.17s,49.14108177,,,,,,,,
Gaia DR3 3307371215900262784,67.80334231,12.47723119,04h31m12.80s +12d28m38.03s,49.14142106,,,,,,,,
Gaia DR3 3333374253579880320,86.50435943,6.778871132,05h46m01.05s +06d46m43.94s,49.14169822,,,,,,,,
Gaia DR3 3063201466129222144,126.3078021,-7.170310896,08h25m13.87s -07d10m13.12s,49.14176404,,,,,,,,
Gaia DR3 4289349483103590400,292.6523783,3.576872726,19h30m36.57s +03d34m36.74s,49.14176837,,,,,,,,
Gaia DR3 3719960892638313984,202.2967219,9.300165507,13h29m11.21s +09d18m00.60s,49.14189706,,,,,,,,
Gaia DR3 4119169925273866624,269.0095224,-19.94409642,17h56m02.29s -19d56m38.75s,49.1435885,,,,,,,,
Gaia DR3 WD_Unknown_ID,133.8009238,-22.61338104,08h55m12.22s -22d36m48.17s,49.14367152,,,,,,,,
Gaia DR3 4504445671504381568,281.9148776,11.51840799,18h47m39.57s +11d31m06.27s,49.14373447,,,,,,,,
Gaia DR3 4121356166673856640,261.5612295,-19.5147153,17h26m14.70s -19d30m52.98s,49.14378158,,,,,,,,
Gaia DR3 463763662315956352,49.9197403,62.58759572,03h19m40.74s +62d35m15.34s,49.14426516,,,,,,,,
Gaia DR3 2258274876317794560,272.7241484,67.26061229,18h10m53.80s +67d15m38.20s,49.14448615,,,,,,,,
Gaia DR3 317973097692053248,25.94591558,34.96954751,01h43m47.02s +34d58m10.37s,49.14477685,,,,,,,,
Gaia DR3 3111876467936934016,109.7632835,1.642372857,07h19m03.19s +01d38m32.54s,49.14520054,,,,,,,,
Gaia DR3 1552717577579331584,200.7507303,47.52694274,13h23m00.18s +47d31m36.99s,49.14527832,,,,,,,,
Gaia DR3 4118953115314691200,266.3195724,-20.40148529,17h45m16.70s -20d24m05.35s,49.14532141,,,,,,,,
Gaia DR3 6911358126005328128,319.1306238,-5.651785791,21h16m31.35s -05d39m06.43s,49.14566015,,,,,,,,
Gaia DR3 4265069586281869440,284.6921949,-1.524341428,18h58m46.13s -01d31m27.63s,49.14602495,,,,,,,,
Gaia DR3 5674636135802748288,140.360866,-23.78615803,09h21m26.61s -23d47m10.17s,49.14631566,,,,,,,,
Gaia DR3 136304467927526144,43.24670368,31.77906235,02h52m59.21s +31d46m44.62s,49.14665521,,,,,,,,
Gaia DR3 4459940735051897728,246.702633,12.16780987,16h26m48.63s +12d10m04.12s,49.14678084,,,,,,,,
Gaia DR3 333705597256645632,39.50132532,37.66730894,02h38m00.32s +37d40m02.31s,49.14701766,,,,,,,,
Gaia DR3 3910941183300120064,174.1007326,8.038452251,11h36m24.18s +08d02m18.43s,49.14705639,,,,,,,,
Gaia DR3 6178221399150677120,205.9568133,-26.90996615,13h43m49.64s -26d54m35.88s,49.14841879,,,,,,,,
Gaia DR3 3229683572572779648,71.97840879,-0.793142314,04h47m54.82s -00d47m35.31s,49.14871164,,,,,,,,
Gaia DR3 5101051194815210752,55.42467284,-19.80325751,03h41m41.92s -19d48m11.73s,49.14904844,,,,,,,,
Gaia DR3 4524162934352360960,277.9304282,17.94202169,18h31m43.30s +17d56m31.28s,49.14919199,,,,,,,,
Gaia DR3 4182035116682808448,295.251734,-15.40472016,19h41m00.42s -15d24m16.99s,49.15088199,,,,,,,,
Gaia DR3 WD_Unknown_ID,293.9133945,-10.10139575,19h35m39.21s -10d06m05.02s,49.15091789,,,,,,,,
Gaia DR3 4090510978667333632,274.4715381,-22.41101342,18h17m53.17s -22d24m39.65s,49.15105091,,,,,,,,
Gaia DR3 2062968797680638208,309.0768691,36.98131054,20h36m18.45s +36d58m52.72s,49.15119341,,,,,,,,
Gaia DR3 816400272822038144,136.6068224,41.5815277,09h06m25.64s +41d34m53.50s,49.15120599,,,,,,,,
Gaia DR3 410852864983844096,20.68357002,54.88125355,01h22m44.06s +54d52m52.51s,49.1513548,,,,,,,,
Gaia DR3 2873594499849187456,359.5229017,31.16377067,23h58m05.50s +31d09m49.57s,49.15149943,,,,,,,,
Gaia DR3 73113198215612160,34.78731171,12.3525146,02h19m08.95s +12d21m09.05s,49.15163103,,,,,,,,
Gaia DR3 5696180898650725376,125.8347575,-24.40923437,08h23m20.34s -24d24m33.24s,49.15219467,,,,,,,,
Gaia DR3 463016926421115520,48.06160701,60.92447607,03h12m14.79s +60d55m28.11s,49.1533074,,,,,,,,
Gaia DR3 2628482193735184512,339.3302455,-2.768723661,22h37m19.26s -02d46m07.41s,49.15340333,,,,,,,,
Gaia DR3 4118632367150085120,266.7175511,-21.41700506,17h46m52.21s -21d25m01.22s,49.15345956,,,,,,,,
Gaia DR3 5599574508508318336,114.3647829,-29.21839928,07h37m27.55s -29d13m06.24s,49.15413028,,,,,,,,
Gaia DR3 1504126821556292480,206.3992935,47.56513015,13h45m35.83s +47d33m54.47s,49.15426221,,,,,,,,
Gaia DR3 1769172109546787328,326.5798163,14.63085153,21h46m19.16s +14d37m51.07s,49.15489713,,,,,,,,
Gaia DR3 4313258500871501824,287.8264308,12.50795389,19h11m18.34s +12d30m28.63s,49.15496612,,,,,,,,
Gaia DR3 6031694363622459776,249.6958066,-29.89314182,16h38m46.99s -29d53m35.31s,49.15501495,,,,,,,,
Gaia DR3 4116457155141387136,264.9074617,-23.49078393,17h39m37.79s -23d29m26.82s,49.15527585,,,,,,,,
Gaia DR3 5120136277132107392,36.56351438,-23.88953108,02h26m15.24s -23d53m22.31s,49.15552504,,,,,,,,
Gaia DR3 4145245118357585280,270.3602292,-15.49250087,18h01m26.46s -15d29m33.00s,49.15696746,,,,,,,,
Gaia DR3 4391977279936719360,256.4535312,4.957490674,17h05m48.85s +04d57m26.97s,49.15706424,,,,,,,,
Gaia DR3 2185836507662599680,302.2001709,55.02473257,20h08m48.04s +55d01m29.04s,49.15782805,,,,,,,,
Gaia DR3 2028210417689846016,297.1356465,27.86023919,19h48m32.56s +27d51m36.86s,49.15803554,,,,,,,,
Gaia DR3 3669338896259042944,215.0518438,3.997274653,14h20m12.44s +03d59m50.19s,49.15814152,,,,,,,,
Gaia DR3 602557012249101696,128.8570573,12.07509567,08h35m25.69s +12d04m30.34s,49.15821933,,,,,,,,
Gaia DR3 2548021513363830656,4.1190328,1.878668462,00h16m28.57s +01d52m43.21s,49.15865152,,,,,,,,
Gaia DR3 3943457934021628416,196.9641356,21.81551892,13h07m51.39s +21d48m55.87s,49.15875935,,,,,,,,
Gaia DR3 869667831617332608,110.2068086,24.00576143,07h20m49.63s +24d00m20.74s,49.1588813,,,,,,,,
Gaia DR3 WD_Unknown_ID,312.0085774,-28.95667342,20h48m02.06s -28d57m24.02s,49.15889137,,,,,,,,
Gaia DR3 4246449185056540928,306.794586,5.665706423,20h27m10.70s +05d39m56.54s,49.1592636,,,,,,,,
Gaia DR3 4535005360247185408,283.9101718,26.29331676,18h55m38.44s +26d17m35.94s,49.15954002,,,,,,,,
Gaia DR3 5715181765254740608,115.327559,-21.12433445,07h41m18.61s -21d07m27.60s,49.1597732,,,,,,,,
Gaia DR3 2783326381915285120,16.48181809,15.24382393,01h05m55.64s +15d14m37.77s,49.16034354,,,,,,,,
Gaia DR3 550136455367105152,67.49821971,75.11135108,04h29m59.57s +75d06m40.86s,49.16051887,,,,,,,,
Gaia DR3 4269211687126288896,285.9601025,3.530940974,19h03m50.42s +03d31m51.39s,49.16052227,,,,,,,,
Gaia DR3 2666672454521311872,326.3396803,-7.490975182,21h45m21.52s -07d29m27.51s,49.16099803,,,,,,,,
Gaia DR3 1581080540872730624,186.2729557,58.60397279,12h25m05.51s +58d36m14.30s,49.16146281,,,,,,,,
Gaia DR3 3962469761375921024,189.6899318,27.44307583,12h38m45.58s +27d26m35.07s,49.16165298,,,,,,,,
Gaia DR3 5101051194818343424,55.42487642,-19.80373669,03h41m41.97s -19d48m13.45s,49.16212511,,,,,,,,
Gaia DR3 4265559899772821248,284.9658062,-0.721634114,18h59m51.79s -00d43m17.88s,49.16290723,,,,,,,,
Gaia DR3 4120745284874124928,266.571119,-17.64944914,17h46m17.07s -17d38m58.02s,49.16293564,,,,,,,,
Gaia DR3 1833381217809454464,300.3670931,23.76990921,20h01m28.10s +23d46m11.67s,49.16311959,,,,,,,,
Gaia DR3 4112785404760314368,257.4809797,-24.31330849,17h09m55.44s -24d18m47.91s,49.16355053,,,,,,,,
Gaia DR3 4099656376984234240,280.5248518,-16.68713258,18h42m05.96s -16d41m13.68s,49.16553494,,,,,,,,
Gaia DR3 1670936376306388224,208.9403903,64.4305531,13h55m45.69s +64d25m49.99s,49.16557323,,,,,,,,
Gaia DR3 WD_Unknown_ID,127.5383217,45.34092462,08h30m09.20s +45d20m27.33s,49.16565877,,,,,,,,
Gaia DR3 2098202128093842432,281.0949801,39.61306855,18h44m22.80s +39d36m47.05s,49.16589538,,,,,,,,
Gaia DR3 5727200797428479616,124.5796702,-12.18118794,08h18m19.12s -12d10m52.28s,49.16668779,,,,,,,,
Gaia DR3 4117059653175694208,266.9084891,-21.80733187,17h47m38.04s -21d48m26.39s,49.16743102,,,,,,,,
Gaia DR3 1824985067831255680,297.0510605,19.981904,19h48m12.25s +19d58m54.85s,49.16764096,,,,,,,,
Gaia DR3 471007111782142208,65.05314833,59.09424937,04h20m12.76s +59d05m39.30s,49.16846578,,,,,,,,
Gaia DR3 4120345715501354240,267.4030184,-18.60845396,17h49m36.72s -18d36m30.43s,49.1685241,,,,,,,,
Gaia DR3 5649253020818837760,135.4520334,-26.56141681,09h01m48.49s -26d33m41.10s,49.16895736,,,,,,,,
Gaia DR3 5684052495115090944,146.0976679,-17.47324377,09h44m23.44s -17d28m23.68s,49.16915794,,,,,,,,
Gaia DR3 4315128972007819008,294.2077826,11.74380298,19h36m49.87s +11d44m37.69s,49.16939897,,,,,,,,
Gaia DR3 WD_Unknown_ID,359.0410412,59.79722925,23h56m09.85s +59d47m50.03s,49.170252,,,,,,,,
Gaia DR3 383495430838257920,4.072394299,41.38299519,00h16m17.37s +41d22m58.78s,49.17025606,,,,,,,,
Gaia DR3 1247459236645743232,210.4885462,21.55619092,14h01m57.25s +21d33m22.29s,49.17101403,,,,,,,,
Gaia DR3 5134543899545347200,27.9505883,-23.09223896,01h51m48.14s -23d05m32.06s,49.17113653,,,,,,,,
Gaia DR3 3841571757753289600,137.8024376,-2.317367462,09h11m12.59s -02d19m02.52s,49.17151542,,,,,,,,
Gaia DR3 4062341357489658496,269.3738515,-29.2450263,17h57m29.72s -29d14m42.09s,49.17157391,,,,,,,,
Gaia DR3 463016926421116160,48.05893638,60.92427597,03h12m14.14s +60d55m27.39s,49.17199301,,,,,,,,
Gaia DR3 4595150639153952000,261.8958864,27.02831274,17h27m35.01s +27d01m41.93s,49.17239921,,,,,,,,
Gaia DR3 483923212308988160,74.35849424,68.15351452,04h57m26.04s +68d09m12.65s,49.17257878,,,,,,,,
Gaia DR3 WD_Unknown_ID,210.942445,6.744509592,14h03m46.19s +06d44m40.23s,49.17291163,,,,,,,,
Gaia DR3 4116444476387998976,265.158572,-23.67006289,17h40m38.06s -23d40m12.23s,49.17315526,,,,,,,,
Gaia DR3 1422968642791461120,267.1107419,59.18110441,17h48m26.58s +59d10m51.98s,49.17367258,,,,,,,,
Gaia DR3 2182368510548493312,309.7724267,52.79701686,20h39m05.38s +52d47m49.26s,49.1737869,,,,,,,,
Gaia DR3 2842854731718072704,346.9157801,25.36210931,23h07m39.79s +25d21m43.59s,49.17506822,,,,,,,,
Gaia DR3 5040068191130125056,19.87092388,-24.95208716,01h19m29.02s -24d57m07.51s,49.17551346,,,,,,,,
Gaia DR3 1824263139657944320,294.3716386,17.93437516,19h37m29.19s +17d56m03.75s,49.17635726,,,,,,,,
Gaia DR3 1684939451455908224,203.6342152,68.50427496,13h34m32.21s +68d30m15.39s,49.17649353,,,,,,,,
Gaia DR3 3141728105551886080,112.9760563,6.488532617,07h31m54.25s +06d29m18.72s,49.17650226,,,,,,,,
Gaia DR3 2300460624917976576,332.2358503,84.22936054,22h08m56.60s +84d13m45.70s,49.17734165,,,,,,,,
Gaia DR3 4149450715963980544,265.5476462,-13.76402656,17h42m11.44s -13d45m50.50s,49.17761247,,,,,,,,
Gaia DR3 5142252231970540160,27.3164834,-16.65097036,01h49m15.96s -16d39m03.49s,49.17766306,,,,,,,,
